id,num01,num02,cat01,cat02,cat03,cat04,cat05,cat06,cat07,cat08,target
SID304657,0,70.0,2,48,29,199,,1,2147746304,,15
SID304710,50,70.0,2,7,27,138,21.0,0,262144,,31
SID30479,68,80.0,1,86,15,826,,1,401408,4.0,35
SID30483,0,90.0,1,86,40,1439,,0,2147484224,,17
SID304881,0,60.0,2,12,38,299,,0,2147753984,,21
SID305014,0,70.0,5,94,35,844,,0,2147745792,,25
SID305161,0,80.0,2,55,21,1596,21.0,0,2147745792,,25
SID305348,84,70.0,2,9,25,1616,9.0,1,262146,4.0,41
SID305391,0,60.0,7,19,34,1590,,1,2147745792,,21
SID305431,0,,2,49,8,102,,1,2147483648,,15
SID305432,0,50.0,2,49,23,1248,,1,262144,,15
SID305433,0,,2,49,8,102,,1,2147483648,,15
SID305476,0,70.0,2,9,18,772,,1,2147745792,,45
SID305479,0,80.0,0,79,28,1500,,1,2147745792,,39
SID305611,0,70.0,7,103,4,138,,1,2147745792,,23
SID305699,0,70.0,2,41,6,533,,1,2148270080,,23
SID305714,62,70.0,2,7,0,1205,21.0,0,2147745792,,33
SID3058,0,70.0,2,9,39,138,0.0,1,2147745792,,25
SID305897,0,90.0,2,48,24,1202,,1,1074266112,,17
SID305990,0,70.0,7,19,23,1980,21.0,0,2281963520,,23
SID306063,156,70.0,2,83,7,187,,1,2147483648,4.0,31
SID306066,0,70.0,3,65,19,1963,,1,2147745792,,17
SID306111,27,,9,28,37,784,,1,262144,,17
SID306164,0,70.0,2,7,33,1428,,0,2147753984,,17
SID306218,0,60.0,2,83,31,138,,1,2147745792,,35
SID306307,0,70.0,1,0,23,427,,0,2147749888,,19
SID306404,0,70.0,5,80,25,54,,0,2281963520,,45
SID306442,0,70.0,5,80,25,54,0.0,0,134479872,,45
SID306470,0,70.0,8,57,25,54,,0,134479872,,47
SID306521,0,,2,49,0,536,,1,2147483648,,17
SID306593,156,70.0,1,86,23,1516,21.0,0,2147483648,4.0,62
SID306689,0,70.0,2,48,0,138,,1,134479874,,17
SID306705,0,,7,106,18,187,,1,2147745792,,29
SID306720,0,70.0,0,79,20,1584,,0,262176,,23
SID306732,0,70.0,0,59,23,1969,,1,262144,,19
SID306945,0,80.0,2,34,18,866,,1,262144,,23
SID307099,0,60.0,2,48,27,755,,1,262144,,37
SID307102,25,70.0,9,71,13,1125,10.0,0,2147745792,,23
SID307108,0,70.0,7,69,18,1060,,1,134217728,,21
SID307148,22,50.0,7,69,7,1832,,1,1074528256,4.0,19
SID307196,0,90.0,2,7,40,2015,,1,2147745792,,21
SID307208,0,70.0,9,43,4,1484,,1,2147745792,,23
SID30733,0,70.0,0,56,29,909,,0,2281963520,,29
SID307352,24,70.0,2,40,0,76,21.0,0,264194,4.0,23
SID307362,181,80.0,2,9,21,187,,0,2147745792,4.0,62
SID307419,63,60.0,7,19,20,1503,0.0,0,262144,4.0,25
SID307499,0,70.0,2,40,21,1290,,1,134480000,,29
SID307520,0,80.0,2,40,24,105,21.0,0,1074528256,,15
SID307527,0,80.0,2,40,0,624,,1,262144,,25
SID307532,0,70.0,2,55,6,404,,0,2147747840,,23
SID307550,0,80.0,5,15,25,1339,21.0,1,2359296,,39
SID307577,0,80.0,0,75,26,1041,,0,2147745792,,23
SID307651,0,70.0,1,86,6,1439,,1,524288,,29
SID307663,0,70.0,2,7,31,2015,,1,2147745792,,45
SID307715,0,70.0,2,40,18,2013,,1,2156134400,,37
SID307746,51,80.0,2,55,32,1089,,0,262144,68.0,25
SID307758,0,80.0,9,107,23,1952,,1,2147753984,,13
SID307763,24,80.0,2,40,4,360,21.0,0,4295237632,,17
SID307764,0,80.0,2,34,4,360,21.0,0,4295237632,,15
SID307768,29,70.0,7,69,6,627,,1,264192,4.0,23
SID307820,0,80.0,2,49,14,138,,1,262144,,15
SID307825,0,80.0,5,25,19,831,0.0,1,2147745856,,19
SID307857,0,70.0,2,9,18,1504,,1,2164523008,,41
SID307903,0,60.0,5,80,19,1018,,0,262144,,17
SID308009,0,,0,75,19,1745,,1,2147745792,,17
SID308071,0,70.0,0,77,14,1595,,0,262144,,19
SID308175,93,70.0,2,7,14,188,,1,2147745792,4.0,19
SID308199,0,80.0,2,55,18,747,,1,2147745792,,25
SID308200,0,80.0,2,55,18,747,,1,2147745792,,25
SID308201,0,80.0,2,55,18,747,,1,2147745792,,25
SID308259,0,70.0,0,74,31,1077,,1,2147745792,,29
SID3083,0,70.0,2,12,27,1082,,1,262144,,17
SID308340,0,70.0,2,83,16,138,,1,2147753984,,17
SID308348,0,70.0,0,75,10,39,,1,262144,,23
SID30836,0,70.0,9,17,25,1208,,0,262144,,49
SID308360,0,70.0,7,106,33,802,21.0,0,2147745794,,25
SID308409,86,70.0,7,19,4,1756,21.0,0,2147745792,,23
SID30842,119,,7,106,23,214,,1,2147745792,,31
SID308506,56,90.0,7,103,19,1312,,1,2147745792,,17
SID308524,0,80.0,2,48,19,537,,1,2147745792,,21
SID308551,72,,0,56,39,1503,,0,2164523008,4.0,25
SID308682,48,50.0,2,7,14,138,,0,2147483712,4.0,17
SID308799,0,70.0,1,86,7,1535,,1,1611137024,,19
SID308858,0,60.0,0,59,21,1770,0.0,0,2148270080,4.0,37
SID308950,0,70.0,0,77,30,1484,0.0,0,266242,,39
SID308966,0,80.0,2,83,29,627,0.0,0,262144,,23
SID308982,24,70.0,9,71,21,1377,9.0,1,2147745792,,23
SID309008,36,90.0,2,55,34,1286,,0,2147485760,,23
SID309164,0,80.0,2,49,23,707,,0,2147745792,,19
SID309241,0,,0,72,21,1205,3.0,0,262144,,17
SID309334,0,90.0,7,19,21,1596,,1,2147753984,,33
SID309369,17,60.0,0,56,34,1439,,0,17039360,,17
SID309397,0,80.0,0,56,40,1770,,0,2147753984,,17
SID309403,29,80.0,2,49,34,1777,0.0,0,17039424,4.0,21
SID309499,0,80.0,0,75,14,1041,,1,2147745792,,17
SID309650,14,60.0,2,12,31,536,,1,2147745792,,31
SID309651,0,60.0,7,103,23,1362,,1,2147745792,,15
SID30966,0,70.0,2,49,21,1952,21.0,1,262144,,15
SID309663,0,80.0,2,40,31,575,21.0,1,2147745794,,31
SID309743,0,,0,56,5,1595,,0,2148270080,,17
SID309760,70,80.0,2,49,33,711,,1,2281701376,4.0,33
SID309854,0,60.0,0,79,28,533,,1,2147753984,,21
SID30989,0,70.0,2,7,18,187,,0,2147753984,,31
SID309936,0,60.0,7,68,18,772,21.0,0,262144,,19
SID309946,0,70.0,2,9,5,1377,0.0,0,786688,,13
SID310072,0,80.0,5,94,19,1646,,1,2147745792,,15
SID310078,66,70.0,2,49,31,1963,26.0,0,2147753984,76.0,19
SID310194,0,,2,55,6,1503,21.0,0,3221749760,,25
SID310222,0,70.0,1,86,40,1439,,0,2147753984,,23
SID310301,0,80.0,8,64,8,1980,9.0,0,268698624,,15
SID310302,0,70.0,2,55,18,1423,0.0,1,2147745794,,31
SID310389,0,70.0,9,107,39,1641,,0,262144,,15
SID310446,0,,0,32,6,138,,1,851968,,19
SID310494,0,60.0,2,83,31,138,21.0,1,2147753984,,25
SID310519,0,80.0,7,103,30,1935,,1,270336,,25
SID310526,0,70.0,2,7,18,138,,1,2147745792,,33
SID310627,0,,0,56,7,2015,,0,1610874880,,17
SID310723,0,60.0,2,7,6,105,0.0,0,2148270080,,19
SID310737,0,80.0,0,56,34,825,,1,17039424,,27
SID310746,0,,9,71,7,352,,0,262144,,21
SID31084,119,70.0,2,7,21,2008,,0,262144,4.0,27
SID31089,0,60.0,2,41,21,1266,,0,2416181248,,25
SID311120,0,80.0,0,77,24,1015,,1,2148270080,,25
SID311135,0,,0,79,21,1471,,1,2147745920,,29
SID311243,0,80.0,1,86,34,1969,,1,2147491904,,25
SID311258,0,70.0,9,13,7,1536,,1,524288,,23
SID311328,0,80.0,2,9,4,831,,0,2147745792,,27
SID311345,0,80.0,2,40,3,627,,1,262144,,21
SID311460,0,70.0,7,68,3,138,,0,2147745794,,29
SID311471,0,80.0,2,40,23,1969,,1,2147745792,,17
SID311483,0,,0,75,27,1561,,1,2147745792,,31
SID31158,0,60.0,7,68,24,1981,,1,1074331648,,19
SID311634,0,,7,19,2,711,,1,268436480,,19
SID311735,0,80.0,0,79,3,1604,,0,2147745792,,19
SID311741,69,70.0,2,14,21,1171,21.0,1,2147745792,4.0,29
SID311761,0,80.0,7,68,21,1956,,1,262144,,23
SID31177,0,80.0,6,62,0,187,,0,2147745792,,37
SID311921,0,60.0,7,68,31,784,,1,262144,,23
SID311947,0,70.0,2,9,27,1615,,1,2164523008,,19
SID311994,30,90.0,0,79,4,1756,21.0,0,2147745792,4.0,27
SID312016,0,60.0,7,106,13,1202,0.0,0,262144,,31
SID312102,17,80.0,2,49,0,925,,0,2147745792,,21
SID31217,0,80.0,0,77,13,1018,10.0,0,262144,,33
SID31219,0,60.0,9,10,18,2029,,1,2147745793,,21
SID312279,0,80.0,2,49,15,1056,,1,2281963520,,17
SID312282,0,80.0,2,49,34,818,,1,16777280,,17
SID312372,0,60.0,8,57,6,972,,1,786432,,13
SID312393,0,80.0,9,17,33,188,,0,2147745792,,15
SID312425,0,80.0,8,57,19,831,,0,2147745792,,15
SID312467,0,70.0,2,40,27,468,21.0,1,262144,,19
SID31247,61,70.0,2,49,28,1127,,1,2147753984,,23
SID312527,0,50.0,10,30,28,76,21.0,0,2147753984,,13
SID312557,0,80.0,0,75,4,1500,,0,2147745792,,23
SID312687,0,70.0,2,9,4,747,21.0,1,262144,,25
SID312691,0,50.0,0,77,20,1202,,1,2147745792,,25
SID312708,0,80.0,6,67,13,345,,1,2147745792,,19
SID312709,0,70.0,2,9,13,188,,1,2359312,,25
SID312718,0,70.0,5,80,25,54,,0,134479872,,47
SID312789,0,60.0,0,75,4,536,,1,262144,,21
SID312857,0,60.0,2,9,13,1312,21.0,1,262144,,19
SID31291,0,,0,32,33,1500,,1,4295229440,,29
SID312941,0,70.0,0,77,3,1596,,0,2147745792,,31
SID312975,0,60.0,2,40,19,1205,0.0,1,2147745794,,23
SID31302,0,80.0,2,49,24,33,,1,2147745792,,19
SID313101,0,60.0,0,87,3,1377,,1,2147745794,,29
SID313174,46,60.0,2,40,31,1380,21.0,0,2147745794,4.0,33
SID313265,0,50.0,7,68,35,1484,,1,2147745792,,39
SID313329,63,70.0,9,13,12,784,,0,2147753984,4.0,27
SID313346,0,,2,49,21,187,,1,2147745808,,31
SID313375,0,70.0,2,7,0,129,,1,2147745792,,19
SID313405,0,70.0,0,76,39,1590,,0,2164523008,,29
SID313412,0,80.0,7,68,18,188,,1,2147745792,,45
SID313512,0,80.0,2,9,4,749,25.0,0,266248,,29
SID313620,84,50.0,7,69,7,1534,,0,2147745792,4.0,21
SID313749,92,80.0,8,108,10,1963,,0,2147745792,4.0,27
SID313752,0,80.0,0,87,33,1675,,1,134480000,,29
SID313758,35,,7,69,15,1281,,1,2147745792,,23
SID313816,56,80.0,8,57,35,2024,,1,2281963520,,21
SID314251,0,60.0,2,7,18,2008,21.0,0,2281963520,,29
SID314271,83,70.0,2,7,10,2015,0.0,0,270336,4.0,31
SID314478,0,80.0,2,9,33,1015,,1,262144,,23
SID3145,0,70.0,2,9,27,1306,21.0,0,2147745792,,19
SID314508,96,70.0,2,12,13,747,21.0,1,2147745793,4.0,41
SID31451,0,70.0,9,17,25,187,,1,2147745792,,41
SID314618,75,90.0,7,103,30,1504,,0,2147745856,68.0,27
SID314672,159,70.0,2,7,25,170,0.0,1,262144,,45
SID314702,0,50.0,0,79,18,404,,1,2147745792,,31
SID314740,0,70.0,9,17,21,345,,1,262144,,45
SID314770,60,80.0,2,49,10,2001,0.0,0,2147745792,4.0,19
SID314788,0,90.0,2,49,26,898,,1,2147745792,,13
SID314830,0,80.0,2,49,35,594,21.0,0,2147753984,,11
SID314895,126,70.0,7,68,29,627,,0,2048,4.0,25
SID315055,0,80.0,8,61,10,1078,,0,2147745792,,19
SID315139,230,80.0,2,7,10,624,,0,6442713088,,39
SID315247,0,70.0,2,49,4,348,,1,270336,,21
SID315248,0,70.0,2,49,20,303,,1,270336,,19
SID315403,0,70.0,2,49,35,350,,1,262144,,17
SID315408,0,70.0,2,7,6,187,,1,2148270080,,37
SID315430,0,,7,19,35,592,,1,262144,,23
SID31559,0,70.0,9,17,25,1205,,1,2148270080,,35
SID315602,288,60.0,1,2,2,76,,0,2147747840,4.0,57
SID315603,0,70.0,2,34,0,924,,1,262144,,19
SID315676,0,70.0,0,74,27,312,,1,262147,,29
SID315701,81,70.0,3,65,34,427,,0,2147485760,69.0,33
SID315803,0,70.0,2,55,27,1077,21.0,1,2147745824,,19
SID315827,0,60.0,1,42,21,1504,9.0,1,2147745824,,31
SID315915,0,60.0,0,76,19,714,,1,262144,,25
SID315919,96,,2,7,20,2013,21.0,0,2147746048,4.0,45
SID316019,0,60.0,2,49,24,1078,,0,1074266112,,17
SID316070,0,70.0,0,75,29,831,,1,262144,,21
SID316087,90,80.0,2,9,25,138,21.0,0,262146,4.0,52
SID316168,18,70.0,2,40,21,138,21.0,0,2147745794,4.0,19
SID316248,0,70.0,7,69,18,749,,1,262144,,35
SID316262,0,60.0,10,30,21,430,,0,262144,,19
SID316263,119,60.0,2,83,27,312,,1,3221487616,,45
SID316308,0,80.0,0,59,34,1495,0.0,0,16779392,,45
SID316334,0,,0,75,39,1504,,1,262144,,21
SID31647,0,70.0,2,40,18,1337,21.0,1,2147745793,,23
SID316490,0,70.0,0,79,15,1590,,0,2147747840,64.0,11
SID316596,0,80.0,2,7,31,624,17.0,0,2147745794,,33
SID316626,47,50.0,10,30,23,1500,21.0,0,2416181248,4.0,37
SID316764,257,80.0,4,81,39,1205,,0,2147745792,64.0,15
SID316915,0,80.0,0,79,7,1774,,0,1074528256,,21
SID316965,62,70.0,8,57,7,187,,0,2148270080,4.0,17
SID316983,84,80.0,7,106,23,707,0.0,1,33816577,4.0,39
SID317068,32,80.0,10,35,21,1770,,0,2147745792,,35
SID317210,0,80.0,0,87,33,1675,,1,134480000,,29
SID317223,0,50.0,0,77,4,1814,,0,262144,,25
SID317258,0,70.0,4,8,34,430,,1,16777312,,17
SID317269,0,80.0,2,53,30,105,,1,2147746048,,35
SID317285,0,,0,77,25,1770,,1,262144,,21
SID317501,0,80.0,0,79,31,1770,,0,2147745856,4.0,31
SID317575,0,80.0,2,9,25,1963,0.0,0,262146,4.0,52
SID317791,0,70.0,5,80,31,231,,1,262144,,15
SID317838,0,70.0,7,106,18,482,9.0,0,2147745794,,25
SID317902,0,,0,32,8,1758,,1,262144,,23
SID317939,0,70.0,5,15,19,685,,1,2147745792,,25
SID317961,12,80.0,2,49,23,627,21.0,1,2147745792,4.0,19
SID317974,0,80.0,2,49,2,145,,1,268697600,,19
SID317992,0,,2,23,25,1967,,1,16785472,,43
SID318007,0,,2,41,7,925,,1,1074331648,,19
SID31803,60,80.0,2,23,16,1931,,1,2281963520,68.0,39
SID318081,0,70.0,2,34,13,537,21.0,0,262144,,19
SID318110,0,60.0,2,7,21,2013,,1,2281963520,,29
SID318124,0,80.0,2,7,18,105,,1,2147745792,,43
SID3182,0,70.0,2,14,6,1504,11.0,1,3221749760,,23
SID318210,74,60.0,2,14,36,1770,,1,2147745792,4.0,31
SID318214,36,80.0,2,49,31,188,,1,6442713088,,25
SID318229,0,80.0,0,79,4,1590,,1,2147745792,,19
SID318287,0,70.0,2,7,31,138,,1,537141248,,41
SID318297,102,80.0,2,7,19,188,,0,2147745792,,21
SID318430,72,70.0,2,9,17,1255,,0,2147753984,4.0,25
SID318479,0,60.0,2,14,6,714,,1,1074266112,,15
SID318486,0,70.0,7,69,23,825,,1,2164523008,,29
SID318666,0,70.0,7,19,0,624,,1,2149842944,,35
SID318702,0,60.0,9,47,23,1981,,0,2147753984,,29
SID318772,0,70.0,0,79,20,1778,,0,2147745792,,17
SID31880,102,60.0,2,34,31,1202,0.0,1,2149842944,4.0,39
SID318821,0,70.0,2,49,19,1110,,1,134479872,,19
SID31885,228,70.0,2,9,33,1205,21.0,1,262274,5.0,67
SID318889,0,70.0,2,55,34,1983,,1,16777216,,27
SID31890,0,80.0,2,14,2,1503,,0,2416181248,,21
SID318974,0,80.0,2,49,30,138,,1,2147746048,,29
SID318992,0,100.0,0,77,19,1488,,0,262144,,23
SID319098,44,90.0,2,34,14,138,,0,17039392,4.0,41
SID319255,133,60.0,0,74,29,188,0.0,0,270338,68.0,67
SID319272,0,80.0,5,99,34,220,,1,17039424,,13
SID319424,0,60.0,0,87,31,1774,,1,2147745792,,19
SID319432,34,90.0,8,92,26,1992,,0,2147745792,4.0,21
SID319555,0,50.0,7,69,23,1248,,1,2147745792,,17
SID319708,0,70.0,1,2,26,949,,1,2147745794,,17
SID319715,0,,2,9,18,1082,21.0,1,2147745792,,25
SID319731,0,70.0,2,49,18,5,21.0,0,2147753984,4.0,27
SID319737,0,60.0,0,79,35,1555,,1,2147745792,,21
SID31977,0,80.0,2,55,10,825,,0,2147753984,,21
SID319794,0,,0,79,8,1503,,0,268697632,,21
SID319831,0,70.0,7,106,27,723,21.0,0,262144,,27
SID319872,0,70.0,8,57,27,975,0.0,0,262144,,29
SID31997,0,60.0,5,80,35,1337,,1,262144,,11
SID319979,0,70.0,2,9,25,1291,,1,2147745792,,33
SID319989,0,70.0,7,106,25,925,21.0,1,2147745794,4.0,33
SID320294,0,80.0,2,55,35,1302,25.0,0,2281963520,,13
SID320342,50,70.0,7,19,21,1477,21.0,0,262144,5.0,31
SID320449,0,80.0,2,40,31,628,,1,2147753984,,39
SID320472,0,70.0,8,61,14,1077,,1,262176,,15
SID320512,0,80.0,2,12,25,802,,1,2147745792,,43
SID320679,46,60.0,2,49,34,1362,9.0,0,2164260928,,27
SID320683,0,70.0,2,48,0,352,,1,2147745792,,15
SID320768,0,70.0,2,34,21,1952,21.0,1,262144,,21
SID32096,0,,1,86,34,1440,,0,2147745792,,21
SID32098,0,80.0,1,86,29,1509,,1,2147746304,,23
SID32100,0,70.0,0,32,28,1495,,0,2147745792,,27
SID321021,0,70.0,0,87,16,1208,,1,2147745792,,17
SID321024,0,70.0,2,34,23,138,9.0,0,266242,,19
SID321040,0,60.0,4,81,23,825,,1,262144,,37
SID321095,153,70.0,7,68,23,1967,,1,2147745792,,23
SID321117,0,70.0,2,7,21,105,,1,2147745792,,23
SID321153,0,70.0,0,74,29,1935,,1,2147745794,,39
SID321173,0,,2,7,36,1770,,1,2147745792,,15
SID321334,0,80.0,8,16,7,1424,,1,1074331648,,19
SID321404,0,90.0,6,67,23,1080,,1,2147753984,,17
SID32142,0,,2,34,31,105,0.0,1,2147745792,,35
SID321438,0,,2,49,20,304,,1,262144,,21
SID321524,142,70.0,7,19,21,1935,0.0,1,262144,4.0,75
SID321573,0,,2,49,8,1708,,0,262144,,19
SID321577,0,70.0,2,40,0,188,,1,2147745792,,21
SID321596,0,70.0,7,68,6,1967,,1,1074266112,,33
SID321598,0,,2,49,40,1500,,1,270336,,15
SID321635,44,80.0,2,83,29,643,,0,2147746304,4.0,15
SID321705,0,50.0,2,7,31,2013,,1,2147745792,,19
SID321711,21,60.0,1,2,35,450,,0,2147753984,,17
SID321742,69,80.0,2,49,1,264,21.0,0,64,66.0,23
SID321750,0,70.0,2,14,3,145,,0,8768,,21
SID321811,0,80.0,9,13,14,890,,0,2147745792,,21
SID321845,0,60.0,2,7,6,1963,,1,788480,,31
SID321863,0,,7,69,12,790,0.0,1,2147745792,,19
SID321872,103,60.0,10,29,25,1542,,1,2281963520,,47
SID321881,0,70.0,8,64,29,1963,,0,2147746816,,19
SID322039,124,70.0,8,57,13,1311,,1,262144,4.0,49
SID322050,0,60.0,1,2,7,77,,1,1074331648,,15
SID322168,0,80.0,0,74,4,1815,,0,262144,,21
SID322182,120,80.0,0,56,23,924,,1,2147745792,68.0,37
SID322201,60,60.0,2,49,10,1937,,0,6442713088,4.0,29
SID322204,0,80.0,2,9,31,105,,1,262144,,39
SID322222,0,70.0,2,49,30,1850,,0,134480128,,17
SID322272,0,70.0,0,87,4,1488,25.0,1,262144,,25
SID322334,13,70.0,3,65,6,427,,1,1074528256,,21
SID322350,0,,2,40,39,1770,21.0,0,2147745792,,27
SID32236,0,,0,74,23,514,,0,2147745792,,31
SID322593,153,70.0,9,43,18,711,21.0,0,17039362,4.0,75
SID322646,0,70.0,7,106,15,430,21.0,0,2147745792,,25
SID322647,0,,2,49,38,1710,,0,262144,,15
SID32265,0,80.0,8,57,25,1317,0.0,1,262144,,25
SID322710,36,60.0,0,56,35,1770,21.0,0,2147745792,4.0,23
SID322735,84,70.0,0,59,14,310,,0,2147745792,4.0,45
SID322849,0,60.0,0,56,21,1290,,1,2147745792,,39
SID322876,0,80.0,7,106,6,1689,7.0,0,262272,,19
SID322948,0,70.0,5,94,26,831,,0,2147745792,,17
SID322967,0,60.0,3,54,3,924,,1,2147747840,,17
SID322988,0,70.0,2,55,29,826,,1,2147745792,,31
SID323049,0,60.0,2,49,10,1937,,1,2147745792,,17
SID323051,0,70.0,2,55,6,1439,,1,2148270080,,33
SID323052,0,70.0,2,55,6,1439,,1,2148270080,,33
SID323103,0,80.0,9,82,19,783,,0,2147753984,,19
SID32311,0,60.0,10,30,15,1596,,0,2147753984,,17
SID32314,0,,0,56,40,1590,,0,2147745792,,15
SID323161,0,70.0,2,9,13,1015,,1,2147745792,,15
SID323187,212,70.0,1,18,34,1190,,1,671088640,,31
SID323199,28,,2,40,34,1211,21.0,1,16777312,7.0,23
SID323211,0,60.0,8,108,18,213,,1,2147753984,,19
SID32325,0,80.0,8,57,25,1317,0.0,1,262144,,45
SID323259,0,70.0,0,56,8,1503,21.0,0,2147486720,,15
SID323273,0,80.0,2,9,21,1584,,1,262144,,29
SID323274,120,60.0,2,9,18,2013,0.0,0,262144,4.0,75
SID3233,44,70.0,2,7,31,138,21.0,0,2359296,,25
SID323332,0,70.0,0,77,23,1590,,0,2148270080,,19
SID323381,0,80.0,5,94,6,1770,,0,2148270080,,19
SID323477,0,70.0,2,40,18,1689,21.0,1,2147745792,,25
SID323497,0,60.0,2,48,27,1616,9.0,1,2147753984,,31
SID323528,0,70.0,7,19,25,441,,0,2148270080,,35
SID323589,0,60.0,0,74,21,0,,1,2147745792,,21
SID323637,85,60.0,7,19,18,825,,1,2147745792,4.0,37
SID323701,0,80.0,2,12,21,1266,,1,262144,,19
SID323728,62,60.0,2,83,4,1471,,0,262144,,27
SID323790,0,80.0,2,55,29,825,21.0,0,2147745794,,23
SID32382,0,80.0,2,23,3,928,,0,2147483712,,21
SID323865,0,,2,41,7,925,,1,1074331648,,19
SID323872,0,90.0,2,34,7,1082,21.0,1,2148270080,,27
SID323906,0,,9,13,35,1202,,1,2147753984,,31
SID323950,0,,2,7,19,1685,,1,2147745792,,21
SID323962,119,70.0,5,15,0,1041,,1,2147745792,,35
SID323964,89,70.0,2,85,27,1197,0.0,0,262144,68.0,67
SID323971,0,70.0,9,47,18,2008,,0,2147745792,,25
SID324071,46,70.0,2,49,33,138,,0,6442713088,4.0,21
SID32412,0,60.0,0,77,10,187,,1,2147745792,,21
SID324144,0,60.0,2,49,10,1053,,1,262144,,23
SID324150,48,70.0,5,84,19,1648,,1,262144,4.0,25
SID324215,0,80.0,2,34,16,138,,0,262144,,17
SID324238,0,80.0,0,75,0,170,,1,2147745792,,19
SID32427,0,60.0,2,34,15,1424,,1,2147483648,,21
SID324320,0,80.0,9,13,6,1205,,1,2147745824,,25
SID324332,0,80.0,0,56,36,1758,,0,2147745792,,19
SID324361,129,80.0,7,106,31,1080,21.0,0,134480000,,52
SID324420,0,,7,104,30,1379,,1,2147745792,,31
SID324517,0,70.0,8,57,27,1306,,0,2149842944,,19
SID324652,0,70.0,2,49,10,659,,0,6442713088,,17
SID324760,0,80.0,1,86,30,1847,,1,2147745792,,29
SID324864,0,80.0,2,49,2,714,,1,67371520,,27
SID324955,0,90.0,2,40,19,1685,,1,262144,,17
SID325082,219,,8,57,21,145,,1,2147745792,4.0,85
SID325089,0,70.0,2,7,35,644,,0,262144,,15
SID325135,0,80.0,2,7,19,145,,1,2147745792,,25
SID325142,0,80.0,2,49,0,713,,1,2147753984,,23
SID32517,0,70.0,2,48,27,754,,1,263168,,27
SID325192,44,80.0,8,57,6,973,,0,1074528256,4.0,27
SID325255,0,70.0,1,86,5,1503,,1,2147745792,,25
SID325256,0,70.0,8,57,18,1961,21.0,0,2147745920,,19
SID32547,0,80.0,2,12,19,831,,1,2147745792,,19
SID325712,0,,0,79,7,1484,,0,262144,,33
SID325765,0,80.0,0,75,21,1693,,0,262144,,21
SID325806,0,70.0,7,68,10,711,,1,4295237632,,21
SID32584,29,70.0,2,9,28,1937,0.0,0,139268,,21
SID325953,0,80.0,9,43,10,711,,0,6442713088,4.0,33
SID32598,0,90.0,0,59,18,2015,,1,262274,,45
SID32609,0,80.0,5,98,26,831,,0,2149842944,,27
SID326101,35,80.0,3,65,23,213,21.0,0,2147753984,,23
SID326152,0,70.0,0,79,31,1770,,0,262144,,39
SID326217,0,70.0,0,87,28,1596,21.0,0,2147753984,,15
SID326242,0,80.0,8,57,39,1329,0.0,1,262144,,11
SID326249,0,70.0,2,40,0,758,21.0,1,2147745792,,21
SID326250,0,70.0,2,40,8,1581,,0,2147746816,,17
SID326253,59,80.0,1,18,34,1504,,0,553648192,4.0,39
SID326320,0,,0,79,31,1519,,1,262144,,31
SID326322,0,80.0,0,75,27,1562,,1,2164523008,,29
SID326376,0,70.0,2,49,15,147,,1,262144,,19
SID3264,0,50.0,4,20,36,1605,,1,2147745792,,17
SID326429,0,60.0,7,68,6,207,,1,2148270080,,15
SID326448,0,70.0,2,40,18,483,21.0,1,262144,,31
SID326624,0,80.0,5,94,34,1633,,0,2281963520,,33
SID326695,23,70.0,2,49,31,2008,,1,262144,,15
SID326810,0,,0,56,29,1770,,1,262144,,19
SID326828,0,60.0,7,19,2,1484,,1,16777312,,37
SID326854,19,70.0,1,86,5,1594,21.0,0,3221487616,,25
SID326879,0,80.0,2,7,34,2008,,1,2147745792,,25
SID326913,13,70.0,7,104,21,1952,0.0,1,262144,,17
SID326946,0,70.0,9,13,27,1080,,1,262272,,27
SID327061,168,60.0,0,87,31,2013,,1,2147745792,,41
SID327183,0,60.0,8,64,23,1981,,0,2147747840,,21
SID327185,0,60.0,2,48,27,312,,1,262144,,23
SID327232,0,70.0,2,55,34,427,,1,16777312,,17
SID327239,0,80.0,2,83,18,317,,1,262144,,37
SID327274,0,80.0,0,77,16,1774,,0,262144,,25
SID327339,0,70.0,2,7,5,1595,,0,536870912,,15
SID327438,0,80.0,5,94,6,1770,,0,2148270080,,19
SID327466,0,80.0,6,67,2,831,,1,2147745792,,29
SID327527,0,60.0,8,64,34,1967,,1,2164260928,,29
SID327533,162,70.0,0,75,7,848,,1,2148270080,68.0,49
SID327553,0,70.0,2,9,29,774,,1,2147745792,,19
SID327593,0,60.0,2,49,23,145,,1,2147753984,68.0,15
SID327685,13,60.0,2,83,0,427,,1,2147745792,,21
SID327732,39,60.0,0,56,33,909,,0,2147745792,,31
SID327745,58,70.0,7,106,19,1202,,1,262144,,25
SID327749,0,90.0,0,77,23,1778,,0,2147753984,,19
SID327811,40,60.0,7,106,31,624,17.0,0,262144,,31
SID327868,120,60.0,1,22,31,427,,0,3238002688,4.0,62
SID327971,0,60.0,2,49,8,1707,,0,2415920128,,15
SID328007,0,70.0,2,7,35,644,,0,262144,,15
SID32801,0,80.0,7,106,21,181,21.0,0,2147753984,,23
SID328142,98,70.0,2,7,18,1170,21.0,0,262144,,27
SID328174,0,60.0,2,49,6,924,,1,2147753984,,21
SID328196,48,70.0,0,56,31,1018,21.0,0,2147753984,,27
SID328277,122,70.0,8,57,18,898,0.0,0,262144,4.0,49
